cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),green_time(4),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
270,9120.0,6384.0,912.0,912.0,912.0,8,65.5,65.5,65.5,65.5,302.69560681,4.66555376512,257.703858348,60.5773978651,0.86662944013,123.16755237,93.9612357577
270,9120.0,6384.0,912.0,912.0,912.0,8,183.4,26.2,26.2,26.2,356.774414884,5.0331584608,308.952452781,68.9515579899,0.986431444777,142.044470209,95.1116708517
270,9120.0,4560.0,1824.0,912.0,1824.0,8,65.5,65.5,65.5,65.5,327.976026707,4.79164823293,282.482979294,63.7616183356,0.912183381053,126.848074282,96.4644600103
270,9120.0,4560.0,1824.0,912.0,1824.0,8,131.0,52.4,26.2,52.4,346.089945186,5.0119523997,298.420224052,68.7934351466,0.984169315402,112.737822377,96.3569759818
270,9120.0,1824.0,912.0,1824.0,4560.0,8,65.5,65.5,65.5,65.5,318.343252908,4.87727298361,271.511197583,60.7108255699,0.868538277108,123.016482333,96.5845741197
270,9120.0,1824.0,912.0,1824.0,4560.0,8,52.4,26.2,52.4,131.0,286.325610482,4.76486206605,239.323112212,54.964531526,0.786330923118,113.040969583,96.325975952
270,9120.0,1824.0,1824.0,4560.0,912.0,8,65.5,65.5,65.5,65.5,302.888946591,4.89836642004,256.046946134,60.590497371,0.866816843648,112.993658718,96.2122636084
270,9120.0,1824.0,1824.0,4560.0,912.0,8,52.4,52.4,131.0,26.2,307.225649382,4.85322852592,260.02746026,53.9776170766,0.772211975345,123.054950488,96.0413875118
270,9120.0,3648.0,1824.0,1824.0,1824.0,8,65.5,65.5,65.5,65.5,321.430298951,4.84330656541,275.436791188,60.9461036363,0.871904200805,128.466889144,96.5566662648
270,9120.0,3648.0,1824.0,1824.0,1824.0,8,104.8,52.4,52.4,52.4,326.315671514,5.17580360168,278.705694136,62.2987634164,0.891255556744,111.100284187,96.5649214065
280,9120.0,912.0,7296.0,456.0,456.0,8,68.0,68.0,68.0,68.0,249.13688473,3.88400819113,211.832304691,54.6630064716,0.782017259966,136.928657436,86.257459449
280,9120.0,912.0,7296.0,456.0,456.0,8,27.2,217.6,13.6,13.6,449.516809188,5.29478859542,400.359193605,73.0073522882,1.04445425305,179.855116643,94.9202578633
